show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,duration_value,duration_type
s8363,Movie,The Informant!,Steven Soderbergh,United States,2018-08-01,2009,R,108 min,Dramas,2018.0,108,min
s8364,Movie,The Intent,"Femi Oyeniran, Kalvadour Peterson",United Kingdom,2017-05-15,2016,TV-MA,99 min,Dramas,2017.0,99,min
s8364,Movie,The Intent,"Femi Oyeniran, Kalvadour Peterson",United Kingdom,2017-05-15,2016,TV-MA,99 min,International Movies,2017.0,99,min
s8364,Movie,The Intent,"Femi Oyeniran, Kalvadour Peterson",United Kingdom,2017-05-15,2016,TV-MA,99 min,Thrillers,2017.0,99,min
s8365,Movie,The Intent 2: The Come Up,"Femi Oyeniran, Nicky Slimting Walker",United Kingdom,2019-02-21,2018,TV-MA,103 min,Dramas,2019.0,103,min
s8365,Movie,The Intent 2: The Come Up,"Femi Oyeniran, Nicky Slimting Walker",United Kingdom,2019-02-21,2018,TV-MA,103 min,International Movies,2019.0,103,min
s8366,Movie,The Invention of Lying,"Ricky Gervais, Matthew Robinson",United States,2020-01-01,2009,PG-13,99 min,Comedies,2020.0,99,min
s8366,Movie,The Invention of Lying,"Ricky Gervais, Matthew Robinson",United States,2020-01-01,2009,PG-13,99 min,Romantic Movies,2020.0,99,min
s8367,TV Show,The Investigator: A British Crime Story,Unknown,United Kingdom,2020-03-05,2018,TV-MA,2 Seasons,British TV Shows,2020.0,2,Seasons
s8367,TV Show,The Investigator: A British Crime Story,Unknown,United Kingdom,2020-03-05,2018,TV-MA,2 Seasons,Crime TV Shows,2020.0,2,Seasons
s8367,TV Show,The Investigator: A British Crime Story,Unknown,United Kingdom,2020-03-05,2018,TV-MA,2 Seasons,Docuseries,2020.0,2,Seasons
s8368,Movie,The Invitation,Karyn Kusama,United States,2016-07-08,2015,TV-MA,100 min,Horror Movies,2016.0,100,min
s8368,Movie,The Invitation,Karyn Kusama,United States,2016-07-08,2015,TV-MA,100 min,Independent Movies,2016.0,100,min
s8368,Movie,The Invitation,Karyn Kusama,United States,2016-07-08,2015,TV-MA,100 min,Thrillers,2016.0,100,min
s8369,TV Show,The Irish Mob,Unknown,Unknown,2016-12-01,2008,TV-MA,1 Season,Crime TV Shows,2016.0,1,Season
s8369,TV Show,The Irish Mob,Unknown,Unknown,2016-12-01,2008,TV-MA,1 Season,Docuseries,2016.0,1,Season
s8370,Movie,The Iron Lady,Phyllida Lloyd,United Kingdom,2019-07-07,2011,PG-13,105 min,Dramas,2019.0,105,min
s8370,Movie,The Iron Lady,Phyllida Lloyd,France,2019-07-07,2011,PG-13,105 min,Dramas,2019.0,105,min
s8370,Movie,The Iron Lady,Phyllida Lloyd,United Kingdom,2019-07-07,2011,PG-13,105 min,International Movies,2019.0,105,min
s8370,Movie,The Iron Lady,Phyllida Lloyd,France,2019-07-07,2011,PG-13,105 min,International Movies,2019.0,105,min
s8371,Movie,The Jack King Affair,"Benjamin Cohen, Nicolas Cotto",France,2018-01-02,2015,TV-14,52 min,Documentaries,2018.0,52,min
s8371,Movie,The Jack King Affair,"Benjamin Cohen, Nicolas Cotto",France,2018-01-02,2015,TV-14,52 min,International Movies,2018.0,52,min
s8372,TV Show,The Jaime Maussan Show,Unknown,United States,2017-12-01,2010,TV-PG,1 Season,Docuseries,2017.0,1,Season
s8372,TV Show,The Jaime Maussan Show,Unknown,United States,2017-12-01,2010,TV-PG,1 Season,International TV Shows,2017.0,1,Season
s8372,TV Show,The Jaime Maussan Show,Unknown,United States,2017-12-01,2010,TV-PG,1 Season,Spanish-Language TV Shows,2017.0,1,Season
s8373,Movie,The Jane Austen Book Club,Robin Swicord,United States,2019-03-08,2007,PG-13,106 min,Comedies,2019.0,106,min
s8373,Movie,The Jane Austen Book Club,Robin Swicord,United States,2019-03-08,2007,PG-13,106 min,Dramas,2019.0,106,min
s8373,Movie,The Jane Austen Book Club,Robin Swicord,United States,2019-03-08,2007,PG-13,106 min,Romantic Movies,2019.0,106,min
s8374,TV Show,The Jungle Book,Unknown,India,2019-05-11,2010,TV-Y7,1 Season,Kids' TV,2019.0,1,Season
s8374,TV Show,The Jungle Book,Unknown,Germany,2019-05-11,2010,TV-Y7,1 Season,Kids' TV,2019.0,1,Season
s8374,TV Show,The Jungle Book,Unknown,France,2019-05-11,2010,TV-Y7,1 Season,Kids' TV,2019.0,1,Season
s8375,Movie,The Jungle School,Riri Riza,Indonesia,2018-10-30,2013,TV-PG,90 min,Dramas,2018.0,90,min
s8375,Movie,The Jungle School,Riri Riza,Indonesia,2018-10-30,2013,TV-PG,90 min,International Movies,2018.0,90,min
s8376,Movie,The Keeping Hours,Karen Moncrieff,United States,2018-09-01,2017,PG-13,95 min,Dramas,2018.0,95,min
s8376,Movie,The Keeping Hours,Karen Moncrieff,United States,2018-09-01,2017,PG-13,95 min,Thrillers,2018.0,95,min
s8377,TV Show,The Kindness Diaries,Unknown,Unknown,2019-05-01,2019,TV-PG,1 Season,Reality TV,2019.0,1,Season
s8378,Movie,The King's Speech,Tom Hooper,United Kingdom,2018-06-02,2010,R,118 min,Dramas,2018.0,118,min
s8378,Movie,The King's Speech,Tom Hooper,United States,2018-06-02,2010,R,118 min,Dramas,2018.0,118,min
s8378,Movie,The King's Speech,Tom Hooper,Australia,2018-06-02,2010,R,118 min,Dramas,2018.0,118,min
s8378,Movie,The King's Speech,Tom Hooper,United Kingdom,2018-06-02,2010,R,118 min,International Movies,2018.0,118,min
s8378,Movie,The King's Speech,Tom Hooper,United States,2018-06-02,2010,R,118 min,International Movies,2018.0,118,min
s8378,Movie,The King's Speech,Tom Hooper,Australia,2018-06-02,2010,R,118 min,International Movies,2018.0,118,min
s8379,TV Show,The L Word,Unknown,Canada,,2009,TV-MA,6 Seasons,Romantic TV Shows,,6,Seasons
s8379,TV Show,The L Word,Unknown,United States,,2009,TV-MA,6 Seasons,Romantic TV Shows,,6,Seasons
s8379,TV Show,The L Word,Unknown,Canada,,2009,TV-MA,6 Seasons,TV Dramas,,6,Seasons
s8379,TV Show,The L Word,Unknown,United States,,2009,TV-MA,6 Seasons,TV Dramas,,6,Seasons
s8380,TV Show,The Lady in Dignity,Unknown,South Korea,2018-01-30,2017,TV-MA,1 Season,International TV Shows,2018.0,1,Season
s8380,TV Show,The Lady in Dignity,Unknown,South Korea,2018-01-30,2017,TV-MA,1 Season,Korean TV Shows,2018.0,1,Season
s8380,TV Show,The Lady in Dignity,Unknown,South Korea,2018-01-30,2017,TV-MA,1 Season,TV Dramas,2018.0,1,Season
s8381,Movie,The Lake House,Alejandro Agresti,United States,2019-09-01,2006,PG,98 min,Dramas,2019.0,98,min
s8381,Movie,The Lake House,Alejandro Agresti,United States,2019-09-01,2006,PG,98 min,Romantic Movies,2019.0,98,min
s8381,Movie,The Lake House,Alejandro Agresti,United States,2019-09-01,2006,PG,98 min,Sci-Fi & Fantasy,2019.0,98,min
s8382,Movie,The Lamb,Timothy Reckart,United States,2018-06-04,2017,PG,86 min,Children & Family Movies,2018.0,86,min
s8382,Movie,The Lamb,Timothy Reckart,United States,2018-06-04,2017,PG,86 min,Faith & Spirituality,2018.0,86,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Belgium,2017-01-01,2016,TV-MA,84 min,Documentaries,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Ireland,2017-01-01,2016,TV-MA,84 min,Documentaries,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Netherlands,2017-01-01,2016,TV-MA,84 min,Documentaries,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Germany,2017-01-01,2016,TV-MA,84 min,Documentaries,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Afghanistan,2017-01-01,2016,TV-MA,84 min,Documentaries,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Belgium,2017-01-01,2016,TV-MA,84 min,International Movies,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Ireland,2017-01-01,2016,TV-MA,84 min,International Movies,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Netherlands,2017-01-01,2016,TV-MA,84 min,International Movies,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Germany,2017-01-01,2016,TV-MA,84 min,International Movies,2017.0,84,min
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Afghanistan,2017-01-01,2016,TV-MA,84 min,International Movies,2017.0,84,min
s8384,Movie,The Last Days of Chez Nous,Gillian Armstrong,Australia,2016-11-01,1992,R,93 min,Classic Movies,2016.0,93,min
s8384,Movie,The Last Days of Chez Nous,Gillian Armstrong,Australia,2016-11-01,1992,R,93 min,Dramas,2016.0,93,min
s8385,Movie,The Last Exorcism,Daniel Stamm,France,2019-09-01,2010,PG-13,88 min,Horror Movies,2019.0,88,min
s8385,Movie,The Last Exorcism,Daniel Stamm,United States,2019-09-01,2010,PG-13,88 min,Horror Movies,2019.0,88,min
s8385,Movie,The Last Exorcism,Daniel Stamm,France,2019-09-01,2010,PG-13,88 min,Independent Movies,2019.0,88,min
s8385,Movie,The Last Exorcism,Daniel Stamm,United States,2019-09-01,2010,PG-13,88 min,Independent Movies,2019.0,88,min
s8385,Movie,The Last Exorcism,Daniel Stamm,France,2019-09-01,2010,PG-13,88 min,Thrillers,2019.0,88,min
s8385,Movie,The Last Exorcism,Daniel Stamm,United States,2019-09-01,2010,PG-13,88 min,Thrillers,2019.0,88,min
s8386,Movie,The Last Face,Sean Penn,United States,2020-01-13,2016,R,131 min,Dramas,2020.0,131,min
s8387,Movie,The Last Hangover,Rodrigo Van Der Put,Brazil,2018-12-21,2018,TV-MA,44 min,Comedies,2018.0,44,min
s8387,Movie,The Last Hangover,Rodrigo Van Der Put,Brazil,2018-12-21,2018,TV-MA,44 min,International Movies,2018.0,44,min
s8388,Movie,The Last Man on the Moon,Mark Craig,United Kingdom,2016-05-26,2014,TV-PG,96 min,Documentaries,2016.0,96,min
s8389,Movie,The Last Resort,"Dennis Scholl, Kareem Tabsch",United States,2019-04-21,2018,TV-14,70 min,Documentaries,2019.0,70,min
s8390,Movie,The Last Whistle,Rob Smat,United States,2019-10-26,2019,PG,88 min,Dramas,2019.0,88,min
s8390,Movie,The Last Whistle,Rob Smat,United States,2019-10-26,2019,PG,88 min,Sports Movies,2019.0,88,min
s8391,Movie,The Legend of 420,Peter Spirer,United States,2017-12-01,2017,TV-MA,87 min,Documentaries,2017.0,87,min
s8392,Movie,The Legend of Michael Mishra,Manish Jha,India,2019-04-01,2016,TV-14,118 min,Comedies,2019.0,118,min
s8392,Movie,The Legend of Michael Mishra,Manish Jha,India,2019-04-01,2016,TV-14,118 min,Dramas,2019.0,118,min
s8392,Movie,The Legend of Michael Mishra,Manish Jha,India,2019-04-01,2016,TV-14,118 min,International Movies,2019.0,118,min
s8393,TV Show,The Liar,Unknown,Unknown,2017-10-21,2013,TV-14,1 Season,Crime TV Shows,2017.0,1,Season
s8393,TV Show,The Liar,Unknown,Unknown,2017-10-21,2013,TV-14,1 Season,International TV Shows,2017.0,1,Season
s8393,TV Show,The Liar,Unknown,Unknown,2017-10-21,2013,TV-14,1 Season,TV Dramas,2017.0,1,Season
s8394,Movie,The Little Hours,Jeff Baena,Canada,2018-12-23,2017,R,89 min,Comedies,2018.0,89,min
s8394,Movie,The Little Hours,Jeff Baena,United States,2018-12-23,2017,R,89 min,Comedies,2018.0,89,min
s8394,Movie,The Little Hours,Jeff Baena,Canada,2018-12-23,2017,R,89 min,Independent Movies,2018.0,89,min
s8394,Movie,The Little Hours,Jeff Baena,United States,2018-12-23,2017,R,89 min,Independent Movies,2018.0,89,min
s8395,Movie,The Little Mermaid,"Blake Harris, Chris Bouchard",United States,2018-12-01,2018,PG,85 min,Children & Family Movies,2018.0,85,min
s8395,Movie,The Little Mermaid,"Blake Harris, Chris Bouchard",United States,2018-12-01,2018,PG,85 min,Dramas,2018.0,85,min
s8396,Movie,The Little Prince,Mark Osborne,France,2020-11-06,2015,PG,107 min,Children & Family Movies,2020.0,107,min
s8396,Movie,The Little Prince,Mark Osborne,Canada,2020-11-06,2015,PG,107 min,Children & Family Movies,2020.0,107,min
s8396,Movie,The Little Prince,Mark Osborne,Italy,2020-11-06,2015,PG,107 min,Children & Family Movies,2020.0,107,min
s8396,Movie,The Little Prince,Mark Osborne,United States,2020-11-06,2015,PG,107 min,Children & Family Movies,2020.0,107,min
s8396,Movie,The Little Prince,Mark Osborne,China,2020-11-06,2015,PG,107 min,Children & Family Movies,2020.0,107,min
s8397,Movie,The Lives of Others,Florian Henckel von Donnersmarck,Germany,2019-03-15,2006,R,138 min,Dramas,2019.0,138,min
s8397,Movie,The Lives of Others,Florian Henckel von Donnersmarck,Germany,2019-03-15,2006,R,138 min,International Movies,2019.0,138,min
s8397,Movie,The Lives of Others,Florian Henckel von Donnersmarck,Germany,2019-03-15,2006,R,138 min,Thrillers,2019.0,138,min
s8398,TV Show,The Lizzie Borden Chronicles,Unknown,United States,2016-02-01,2015,TV-14,1 Season,Crime TV Shows,2016.0,1,Season
s8398,TV Show,The Lizzie Borden Chronicles,Unknown,United States,2016-02-01,2015,TV-14,1 Season,TV Dramas,2016.0,1,Season
s8398,TV Show,The Lizzie Borden Chronicles,Unknown,United States,2016-02-01,2015,TV-14,1 Season,TV Thrillers,2016.0,1,Season
s8399,Movie,The Lobster,Yorgos Lanthimos,Ireland,2018-12-02,2015,R,119 min,Comedies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,United Kingdom,2018-12-02,2015,R,119 min,Comedies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Greece,2018-12-02,2015,R,119 min,Comedies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,France,2018-12-02,2015,R,119 min,Comedies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Netherlands,2018-12-02,2015,R,119 min,Comedies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Ireland,2018-12-02,2015,R,119 min,International Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,United Kingdom,2018-12-02,2015,R,119 min,International Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Greece,2018-12-02,2015,R,119 min,International Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,France,2018-12-02,2015,R,119 min,International Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Netherlands,2018-12-02,2015,R,119 min,International Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Ireland,2018-12-02,2015,R,119 min,Romantic Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,United Kingdom,2018-12-02,2015,R,119 min,Romantic Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Greece,2018-12-02,2015,R,119 min,Romantic Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,France,2018-12-02,2015,R,119 min,Romantic Movies,2018.0,119,min
s8399,Movie,The Lobster,Yorgos Lanthimos,Netherlands,2018-12-02,2015,R,119 min,Romantic Movies,2018.0,119,min
s8400,Movie,The Lodgers,Brian O'Malley,Ireland,2018-08-23,2017,R,93 min,Horror Movies,2018.0,93,min
s8400,Movie,The Lodgers,Brian O'Malley,Ireland,2018-08-23,2017,R,93 min,International Movies,2018.0,93,min
s8401,Movie,The Long Goodbye: The Kara Tippetts Story,Jay Lyons,United States,2019-06-23,2019,TV-PG,87 min,Documentaries,2019.0,87,min
s8401,Movie,The Long Goodbye: The Kara Tippetts Story,Jay Lyons,United States,2019-06-23,2019,TV-PG,87 min,Faith & Spirituality,2019.0,87,min
s8402,Movie,The Longest Yard,Robert Aldrich,United States,2019-11-20,1974,R,121 min,Classic Movies,2019.0,121,min
s8402,Movie,The Longest Yard,Robert Aldrich,United States,2019-11-20,1974,R,121 min,Comedies,2019.0,121,min
s8402,Movie,The Longest Yard,Robert Aldrich,United States,2019-11-20,1974,R,121 min,Sports Movies,2019.0,121,min
s8403,Movie,The Longshots,Fred Durst,United States,2019-01-30,2008,PG,95 min,Comedies,2019.0,95,min
s8403,Movie,The Longshots,Fred Durst,United States,2019-01-30,2008,PG,95 min,Dramas,2019.0,95,min
s8403,Movie,The Longshots,Fred Durst,United States,2019-01-30,2008,PG,95 min,Sports Movies,2019.0,95,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Denmark,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Indonesia,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Finland,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Norway,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,United Kingdom,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Israel,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,France,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,United States,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Germany,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Netherlands,2016-02-26,2014,PG-13,103 min,Documentaries,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Denmark,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Indonesia,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Finland,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Norway,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,United Kingdom,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Israel,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,France,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,United States,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Germany,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8404,Movie,The Look of Silence,Joshua Oppenheimer,Netherlands,2016-02-26,2014,PG-13,103 min,International Movies,2016.0,103,min
s8405,Movie,The Lord of the Rings: The Return of the King,Peter Jackson,New Zealand,2020-01-01,2003,PG-13,201 min,Action & Adventure,2020.0,201,min
s8405,Movie,The Lord of the Rings: The Return of the King,Peter Jackson,United States,2020-01-01,2003,PG-13,201 min,Action & Adventure,2020.0,201,min
s8405,Movie,The Lord of the Rings: The Return of the King,Peter Jackson,New Zealand,2020-01-01,2003,PG-13,201 min,Sci-Fi & Fantasy,2020.0,201,min
s8405,Movie,The Lord of the Rings: The Return of the King,Peter Jackson,United States,2020-01-01,2003,PG-13,201 min,Sci-Fi & Fantasy,2020.0,201,min
s8406,Movie,The Lord of the Rings: The Two Towers,Peter Jackson,New Zealand,2020-01-01,2002,PG-13,179 min,Action & Adventure,2020.0,179,min
s8406,Movie,The Lord of the Rings: The Two Towers,Peter Jackson,United States,2020-01-01,2002,PG-13,179 min,Action & Adventure,2020.0,179,min
s8406,Movie,The Lord of the Rings: The Two Towers,Peter Jackson,New Zealand,2020-01-01,2002,PG-13,179 min,Sci-Fi & Fantasy,2020.0,179,min
s8406,Movie,The Lord of the Rings: The Two Towers,Peter Jackson,United States,2020-01-01,2002,PG-13,179 min,Sci-Fi & Fantasy,2020.0,179,min
s8407,Movie,The Love Guru,Marco Schnabel,United Kingdom,2019-11-20,2008,PG-13,87 min,Comedies,2019.0,87,min
s8407,Movie,The Love Guru,Marco Schnabel,Germany,2019-11-20,2008,PG-13,87 min,Comedies,2019.0,87,min
s8407,Movie,The Love Guru,Marco Schnabel,United States,2019-11-20,2008,PG-13,87 min,Comedies,2019.0,87,min
s8407,Movie,The Love Guru,Marco Schnabel,United Kingdom,2019-11-20,2008,PG-13,87 min,Sports Movies,2019.0,87,min
s8407,Movie,The Love Guru,Marco Schnabel,Germany,2019-11-20,2008,PG-13,87 min,Sports Movies,2019.0,87,min
s8407,Movie,The Love Guru,Marco Schnabel,United States,2019-11-20,2008,PG-13,87 min,Sports Movies,2019.0,87,min
s8408,Movie,The Lovers and the Despot,"Robert Cannan, Ross Adam",United Kingdom,2017-02-23,2016,TV-14,98 min,Documentaries,2017.0,98,min
s8408,Movie,The Lovers and the Despot,"Robert Cannan, Ross Adam",United Kingdom,2017-02-23,2016,TV-14,98 min,International Movies,2017.0,98,min
s8409,Movie,The lynx,Stanisław Różewicz,Poland,2019-10-01,1982,TV-14,82 min,Dramas,2019.0,82,min
s8409,Movie,The lynx,Stanisław Różewicz,Poland,2019-10-01,1982,TV-14,82 min,International Movies,2019.0,82,min
s8410,Movie,The Mad Monk,Johnny To,Hong Kong,2018-08-16,1993,TV-14,85 min,Comedies,2018.0,85,min
s8410,Movie,The Mad Monk,Johnny To,Hong Kong,2018-08-16,1993,TV-14,85 min,International Movies,2018.0,85,min
s8410,Movie,The Mad Monk,Johnny To,Hong Kong,2018-08-16,1993,TV-14,85 min,Sci-Fi & Fantasy,2018.0,85,min
s8411,Movie,The Magic Pill,Robert Tate,United States,2018-04-24,2017,TV-PG,90 min,Documentaries,2018.0,90,min
s8411,Movie,The Magic Pill,Robert Tate,Australia,2018-04-24,2017,TV-PG,90 min,Documentaries,2018.0,90,min
s8411,Movie,The Magic Pill,Robert Tate,South Africa,2018-04-24,2017,TV-PG,90 min,Documentaries,2018.0,90,min
s8411,Movie,The Magic Pill,Robert Tate,United Kingdom,2018-04-24,2017,TV-PG,90 min,Documentaries,2018.0,90,min
s8412,TV Show,The Making of Frozen Planet,Unknown,United Kingdom,2016-01-28,2012,TV-PG,1 Season,British TV Shows,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,United States,2016-01-28,2012,TV-PG,1 Season,British TV Shows,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Spain,2016-01-28,2012,TV-PG,1 Season,British TV Shows,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Germany,2016-01-28,2012,TV-PG,1 Season,British TV Shows,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Greece,2016-01-28,2012,TV-PG,1 Season,British TV Shows,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Canada,2016-01-28,2012,TV-PG,1 Season,British TV Shows,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,United Kingdom,2016-01-28,2012,TV-PG,1 Season,Docuseries,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,United States,2016-01-28,2012,TV-PG,1 Season,Docuseries,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Spain,2016-01-28,2012,TV-PG,1 Season,Docuseries,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Germany,2016-01-28,2012,TV-PG,1 Season,Docuseries,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Greece,2016-01-28,2012,TV-PG,1 Season,Docuseries,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Canada,2016-01-28,2012,TV-PG,1 Season,Docuseries,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,United Kingdom,2016-01-28,2012,TV-PG,1 Season,Science & Nature TV,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,United States,2016-01-28,2012,TV-PG,1 Season,Science & Nature TV,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Spain,2016-01-28,2012,TV-PG,1 Season,Science & Nature TV,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Germany,2016-01-28,2012,TV-PG,1 Season,Science & Nature TV,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Greece,2016-01-28,2012,TV-PG,1 Season,Science & Nature TV,2016.0,1,Season
s8412,TV Show,The Making of Frozen Planet,Unknown,Canada,2016-01-28,2012,TV-PG,1 Season,Science & Nature TV,2016.0,1,Season
s8413,Movie,The Man Who Would Be Polka King,"John Mikulak, Joshua Brown",United States,2018-01-12,2009,TV-14,68 min,Documentaries,2018.0,68,min
s8413,Movie,The Man Who Would Be Polka King,"John Mikulak, Joshua Brown",United States,2018-01-12,2009,TV-14,68 min,Music & Musicals,2018.0,68,min
s8414,Movie,The Mask of Zorro,Martin Campbell,United States,2020-01-01,1998,PG-13,138 min,Action & Adventure,2020.0,138,min
s8414,Movie,The Mask of Zorro,Martin Campbell,Germany,2020-01-01,1998,PG-13,138 min,Action & Adventure,2020.0,138,min
s8414,Movie,The Mask of Zorro,Martin Campbell,Mexico,2020-01-01,1998,PG-13,138 min,Action & Adventure,2020.0,138,min
s8414,Movie,The Mask of Zorro,Martin Campbell,United States,2020-01-01,1998,PG-13,138 min,Romantic Movies,2020.0,138,min
s8414,Movie,The Mask of Zorro,Martin Campbell,Germany,2020-01-01,1998,PG-13,138 min,Romantic Movies,2020.0,138,min
s8414,Movie,The Mask of Zorro,Martin Campbell,Mexico,2020-01-01,1998,PG-13,138 min,Romantic Movies,2020.0,138,min
s8415,Movie,The Matrix,"Lilly Wachowski, Lana Wachowski",United States,2019-11-01,1999,R,136 min,Action & Adventure,2019.0,136,min
s8415,Movie,The Matrix,"Lilly Wachowski, Lana Wachowski",United States,2019-11-01,1999,R,136 min,Sci-Fi & Fantasy,2019.0,136,min
s8416,Movie,The Matrix Reloaded,"Lilly Wachowski, Lana Wachowski",United States,2019-11-01,2003,R,138 min,Action & Adventure,2019.0,138,min
s8416,Movie,The Matrix Reloaded,"Lilly Wachowski, Lana Wachowski",United States,2019-11-01,2003,R,138 min,Sci-Fi & Fantasy,2019.0,138,min
s8417,Movie,The Matrix Revolutions,"Lilly Wachowski, Lana Wachowski",United States,2019-11-01,2003,R,129 min,Action & Adventure,2019.0,129,min
s8417,Movie,The Matrix Revolutions,"Lilly Wachowski, Lana Wachowski",United States,2019-11-01,2003,R,129 min,Sci-Fi & Fantasy,2019.0,129,min
s8418,Movie,The Mayo Clinic,"Ken Burns, Christopher Loren Ewers, Erik Ewers",United States,2019-04-19,2018,TV-14,116 min,Documentaries,2019.0,116,min
s8419,Movie,The Mayor,Park In-je,South Korea,2017-09-30,2017,TV-MA,130 min,Dramas,2017.0,130,min
s8419,Movie,The Mayor,Park In-je,South Korea,2017-09-30,2017,TV-MA,130 min,International Movies,2017.0,130,min
s8420,Movie,"The Memphis Belle: A Story of a
Flying Fortress",William Wyler,United States,2017-03-31,1944,TV-PG,40 min,Classic Movies,2017.0,40,min
s8420,Movie,"The Memphis Belle: A Story of a
Flying Fortress",William Wyler,United States,2017-03-31,1944,TV-PG,40 min,Documentaries,2017.0,40,min
